tic,n_events_ge2,max_event_snr,period_fap,tls_sde,ra,dec,Tmag,Teff,rad
155895287,0,,,7.762889284300395,3.89036795226736,-50.691537496762,13.4963,3067.0,0.241309
155986202,15,3.301780479472593,0.5234765234765235,5.374522121936372,7.29342527255323,-50.6119060640287,7.8106,5582.5,1.11152
150391436,31,3.924467641198453,0.0679320679320679,6.955817075718381,96.5805177683778,-62.6487645422361,10.0789,5694.0,1.05597
155316003,15,6.457603215908768,0.6333666333666333,4.712842388014859,346.626340365709,-33.1291318498265,11.0676,5233.7,0.788463
155967977,13,2.5782237833746393,0.4195804195804196,5.9227647093153895,6.73711073992261,-48.9090073814995,10.2873,5274.9,1.04026
155944894,10,5.745766886648195,0.0099900099900099,4.9214330824366455,5.92453643301109,-50.2689803015924,10.0917,5396.0,1.12459
156087003,17,2.88195091248524,0.4435564435564436,5.339709128975786,11.5319679073497,-48.05952862844,9.8113,5307.5,0.909446
158536201,16,3.95320458817351,0.6493506493506493,5.585739718029245,20.0829975811638,-48.6764422259692,7.2047,6314.0,1.88754
158536220,10,3.533739983905074,0.1208791208791208,6.189530205817403,20.0839159663366,-48.7990353083421,9.397,5410.0,1.63546
159628098,17,3.8246636156349414,0.7642357642357642,5.43724015428717,317.821878629339,-36.1057677718591,10.0446,5729.0,0.905698
150440079,26,6.712994107101737,0.6073926073926074,7.554655718584524,97.5651457872229,-61.7885558416108,8.1135,6769.0,1.77692
160080353,10,3.808196259087817,0.2857142857142857,7.313632365195559,351.900973116376,-40.251915550917,7.6469,5977.47,1.61373
160113035,9,3.1368354730782233,0.1678321678321678,5.457937537970259,359.675496806252,-38.2258508957917,7.5113,6305.39,1.37502
159641248,7,4.110827539335525,0.1368631368631368,5.850104334458037,317.906223233355,-37.5398712998699,9.3028,6597.4,1.4826
160192747,11,2.9125556208778627,0.6513486513486514,5.843682564619312,27.3185671492204,-43.1408151967816,10.2267,6020.0,1.04717
160148428,16,2.6067834129839644,0.4075924075924076,4.261209808871298,1.04973875756326,-47.7186502192564,9.7582,5013.3,1.05791
160197441,7,3.821596283502171,0.4705294705294705,4.292606118021235,27.839730462726,-41.9274945694025,9.9645,8907.0,2.02627
160225415,6,2.5956557567910075,0.2927072927072927,6.021464390846535,28.1734242635485,-46.206249988588,9.7956,5734.9,1.19867
161153394,16,3.5310218089233674,0.957042957042957,5.092444527773266,338.858700128984,-50.0303873977055,8.5623,6397.0,1.36258
150441905,41,5.813127890230472,0.8991008991008991,7.672986582069006,97.7771062067298,-61.2715643216175,11.1834,4984.0,0.852617
161168147,13,3.234344191507267,0.5054945054945055,5.369177960706568,339.369964648967,-48.6931751411961,8.8772,5286.6,1.03218
158624328,27,3.392158903094266,0.1088911088911089,6.353538745185132,24.4233410739372,-48.5317473851792,9.8482,6493.0,1.35521
161168483,12,5.9956453997508765,0.5824175824175825,10.173820971184409,339.44387966152,-50.0666592142208,7.8754,6859.0,2.67502
161169062,17,3.420374485999185,0.8721278721278721,5.1950100399841,339.455793776341,-52.5934575411913,10.6788,5864.0,0.884016
161170644,5,3.36272937168628,0.2157842157842157,5.504861218396173,339.515846308595,-48.7593159701675,9.1909,6026.6,1.72093
161174069,14,4.1299295114313574,0.2547452547452547,4.623112381175904,340.065398087758,-48.6360359261059,10.2369,5037.4,1.14054
161173424,14,3.77423168843777,0.1218781218781218,5.760222880771154,339.955646256091,-49.6960909383818,10.1824,5321.8,1.29018
161221229,2,2.26236698362317,0.0809190809190809,6.554016042556011,340.747020941357,-49.8945788326915,9.5935,5896.0,1.09829
161223640,15,3.182171296250674,0.8191808191808192,4.405155068306487,341.056034621089,-52.3180809777398,10.8055,4100.0,0.747192
161271850,11,3.084200634850738,0.1198801198801198,5.507822270496359,342.375665211719,-49.60973747272,10.388,4866.0,0.782531
161306328,18,5.71014421306257,0.918081918081918,5.916763561710848,342.981755258435,-51.8875110102351,9.0383,5932.2,1.53417
161291273,15,3.199779579858228,0.4475524475524475,5.770660373183342,342.712714467006,-51.2431226557785,10.1513,6143.0,2.57922
161313695,17,4.068156677614758,0.0359640359640359,5.9852116090336045,343.250199484695,-51.6810885765048,9.0834,5655.0,1.10463
161376469,13,3.718544943609533,0.5194805194805194,3.7685262700317983,344.541548232474,-48.5760550318722,10.8152,5991.4,0.768039
161358441,14,2.813253878673383,0.3996003996003996,4.321581174580378,344.123628490872,-50.694604596848,9.851,5670.08,0.97515
161440068,14,6.649481894166728,0.1858141858141858,4.640391075831656,345.700398958196,-48.838199105787,9.7314,5660.2,1.40146
164695091,12,3.511518291853441,0.8801198801198801,5.125785218656885,24.8824392565618,-18.8737962424275,9.68776,5543.9,1.04422
164699594,0,,,4.823806778351097,25.5084393684585,-19.1925099599604,7.30321,6601.77,2.7857
164681149,8,3.3771051090008206,0.5884115884115884,5.305973892408424,24.5355191043177,-21.1596265217279,10.491,4261.0,0.499515
164698728,5,6.470778621274322,0.3626373626373626,6.100429606669233,25.2916079559177,-21.7198236034923,8.29959,7048.0,2.01338
161458420,11,4.95757584677425,0.7322677322677322,5.281549517536689,346.143024062343,-51.0905585223254,11.0687,4856.0,0.748925
164720895,10,6.455918090718776,0.6913086913086913,4.499661864035074,25.7576666764776,-21.3330734147033,9.37168,6152.0,1.09279
164720937,6,12.967871753143148,0.1478521478521478,3.184812958159402,25.6872005018548,-21.6466474259109,8.98781,6324.0,1.33532
164768954,12,5.898613666529008,0.3086913086913087,4.7840533519892485,26.369865459567,-19.1675019669578,10.5176,5289.0,0.969398
164775178,4,3.929012130534037,0.1918081918081918,5.412683647700631,27.2861798387704,-17.9940701257195,8.309,5994.43,3.83414
165940959,4,2.6674257763546088,0.2657342657342657,4.34230532618731,31.6741503016195,-42.0199853369494,9.4752,5823.17,1.25308
165889185,8,2.7812574440470454,0.3136863136863136,4.091924397478495,30.7957679997829,-43.607728530483,8.9087,6631.0,1.33396
164772943,13,4.129339990616959,0.4705294705294705,6.366114500327077,26.8566146415285,-19.4223232439219,11.7311,3476.0,0.462392
169266000,11,3.3466818055267655,0.3126873126873127,4.296221432528743,355.879610137154,-35.5044053526063,10.6046,5355.0,0.818025
169304346,11,3.7924070503154583,0.6503496503496503,5.353048902442268,356.6736057851,-35.8754890181141,9.0234,6368.0,1.25859
167526213,9,4.105362392799485,0.5274725274725275,6.367984063842934,100.596862436306,-61.2249694878914,7.8848,5645.0,1.09383
167655998,23,4.06002063177429,0.8281718281718282,5.70782308512853,102.344895122755,-60.5583107178244,10.2564,5251.42,0.984879
175392087,7,3.3007160161787703,0.2937062937062937,5.25484375996397,348.960373777321,-39.2700139229143,9.9208,5812.0,0.914199
175397329,14,3.116712500976629,0.6433566433566433,4.999011836536261,349.253250886546,-38.4405346303451,9.2515,5660.0,0.865997
175405928,11,3.015430048101404,0.2707292707292707,5.418779605852002,349.839549140106,-40.3772608385759,8.9265,6084.0,1.22559
175405764,5,3.611816207381999,0.2597402597402597,6.156804644028278,349.887776505921,-39.6566060751784,10.2884,3839.0,0.570831
175409859,15,3.172502971265369,0.1498501498501498,7.0208575977322765,349.973357998838,-39.7346300476417,9.1217,5525.0,1.00739
175457541,17,3.420167743199479,0.6923076923076923,5.494322494673335,350.609711778673,-39.7146177266185,14.3915,3285.0,0.352384
175475124,15,3.811851587623959,0.1348651348651348,6.504367655196354,350.797569476227,-38.2794281517755,9.6365,5107.0,0.828156
179282641,18,3.690515454400134,0.4785214785214785,4.372814929745484,12.6738735224912,-37.4331822942815,9.635,6157.0,1.23641
179284271,15,3.8706589350217193,0.5944055944055944,6.2240114574193734,12.8245902205348,-38.2469615185915,10.2918,6235.0,1.1181
167549317,24,3.446975175453667,0.1098901098901098,6.543079668741938,100.649296706338,-62.7772364064185,8.4655,7262.0,2.19084
167797589,31,3.7510952444864145,0.5714285714285714,6.222074234337286,104.598286462121,-60.7626897810564,9.4304,6608.0,1.3306
179492666,10,3.152272848617266,0.2957042957042957,4.540210288054297,13.1755372419256,-38.1381207678514,7.9719,5863.0,2.30916
167526477,19,3.328133460219925,0.3096903096903097,6.416522220635502,100.38834174734,-60.687975295557,7.9743,6409.23,2.34399
179491590,20,4.33208589089788,0.3886113886113886,4.757393303429201,12.9854757622369,-38.733540125333,9.7117,5671.0,1.12194
167723227,37,3.781459032372439,0.8291708291708292,5.649800256846078,103.380570948027,-60.3113693627924,10.4403,5588.2,0.997126
167698166,36,5.854506205327917,0.983016983016983,10.188235630633974,103.242757602066,-60.7858116096221,10.167,5326.37,0.945198
179677491,15,3.37880696667167,0.7772227772227772,5.144295713007224,13.3657031310849,-37.4254169047272,9.0264,5706.0,1.92019
179823111,18,2.955195736794509,0.1808191808191808,7.871483727142654,13.6019390729805,-38.767359168169,10.6794,6131.0,0.873683
180413022,2,2.345767784685365,0.1068931068931069,4.35726902313158,12.0091717123367,-74.0276897804574,10.0815,6017.5,1.12242
179986582,4,3.322562787042317,0.0939060939060939,3.847405947251653,13.9962994041814,-39.1070839681923,8.535,6400.0,1.53323
180444255,23,3.748204943984192,0.6073926073926074,5.196880578152233,15.1121588114108,-41.3960384390545,10.3981,5952.0,0.973566
180444967,18,2.834042734590961,0.6913086913086913,6.388711806768726,15.1048173362046,-41.8371925299953,13.5345,3080.0,0.169708
180724548,4,2.5729717260738156,0.1958041958041958,5.697870155257124,15.6874074687126,-40.0169456597376,8.6633,6240.0,2.44378
181454895,20,4.035512199422338,0.7542457542457542,6.9475990828779075,13.5396818454555,-72.1781906578667,10.3049,5369.0,0.824806
183495016,11,3.1516329871645063,0.1918081918081918,5.365370326249312,18.3397633464429,-74.2773166417475,7.9377,5855.86,1.11991
182521219,17,3.6513386643745753,0.1828171828171828,6.566123340400198,15.7438823264257,-75.704012198027,13.7807,3470.0,0.37053
183529176,20,3.0763046305248833,0.939060939060939,6.439811718037042,359.553659275514,-31.6208846182167,9.87883,5476.0,0.86085
180551167,25,3.2902846895087228,0.2467532467532467,6.252851136435966,15.2689636369908,-38.0420385240265,9.5567,5663.4,1.30078
180723706,21,2.9405685910150066,0.3256743256743257,9.220418850651242,15.7370135440842,-37.7140201966489,9.5147,6380.1,1.35601
183529631,17,3.5246397466485604,0.8421578421578422,5.016724140241977,359.473249958096,-34.1265337212312,10.7909,3455.0,0.47276
183563012,0,,,4.073652859439841,11.3427572169165,-37.5980410798251,9.5354,5877.0,0.984672
180724528,3,2.280884053226874,0.1278721278721278,6.968111825644608,15.5006841915151,-40.2140966664982,8.119,7060.0,1.60552
183533154,5,2.5424452159253903,0.2587412587412587,5.648286134809537,359.889947334038,-32.1333707324503,9.9162,5609.0,0.894159
183536420,11,3.1826110511819556,0.3406593406593406,6.422889652850959,357.872185563236,-39.2358573593646,9.1631,5676.0,1.13059
183532275,4,3.004506264593031,0.3826173826173826,7.938762831668886,359.7309924605,-35.2366946546663,9.4334,6125.0,1.18036
180999563,25,3.0145398637958873,0.5404595404595405,6.794473870432434,16.3497282035878,-37.2304225839097,10.4019,5585.0,1.04521
183584918,18,4.529076109480597,0.6623376623376623,4.292409784417134,12.4060282280797,-35.9735439957132,12.8642,3260.0,0.209396
183585025,17,3.579141244429308,0.2607392607392607,4.219948547535577,12.3175716119947,-36.6846068960146,11.0192,5000.0,0.923583
183585325,17,3.255022041168631,0.8001998001998002,5.0456246997209835,12.4301414029852,-38.5172321873598,10.9311,4232.0,0.642075
183984138,13,3.869940527084935,0.3756243756243756,5.318928587493228,358.918989625281,-39.4381467576166,9.1967,5942.0,1.41903
184137441,2,2.703059102233965,0.1318681318681318,4.797416008113804,22.2757880688964,-72.194479005673,9.2909,6095.1,3.8266
184240478,7,3.1355939907382036,0.4135864135864135,4.755746319440466,29.2925417828555,-45.4947051785006,10.5825,4677.0,0.753483
184449225,4,2.3864261700526708,0.0899100899100899,6.151511581254047,6.10508612401211,-12.2901875694555,10.203,3551.0,0.4509
183619369,22,3.567949102964622,0.4145854145854146,6.442187583736006,18.6044300822834,-41.8942183323958,7.9668,6128.0,1.74067
183594608,26,3.389544175295879,0.3726273726273726,6.98250850946484,18.021632194311,-40.9399571725645,9.4918,6040.7,1.09853
183620516,12,3.5367924977777503,0.1628371628371628,6.337732055670355,18.8027376407329,-38.2300127717731,9.7354,6211.3,1.34225
188544193,15,3.3059272886901514,0.7252747252747253,5.0566181579655085,338.770213237967,-16.461255162648,10.034,5066.6,0.953731
197807043,12,3.066446527277199,0.4455544455544455,5.192146840509239,53.467342197422,-57.6213200277773,9.5137,6057.0,1.09817
183981752,25,3.5523463475092862,0.8501498501498501,6.0728433077039,21.8448544924607,-73.8127912543867,10.4711,5464.1,0.965521
183645350,20,2.7655541522588227,0.0489510489510489,7.325703689197587,20.0595455420391,-72.7492881470601,7.1411,7198.0,1.94113
197784342,17,3.1423068262289826,0.3666333666333666,6.661524689309979,50.77187931567,-54.0155987766083,8.7368,6333.0,1.50875
197830265,16,3.228489981701516,0.5214785214785215,4.900670830070479,54.106381787818,-58.0869580553491,9.0077,6265.2,1.96474
197804282,17,3.0230451588866107,0.1058941058941058,6.536335615081863,52.6697152704475,-58.1301923365462,9.2945,6570.0,1.4235
197846172,19,2.8835758980821424,0.8021978021978022,5.430719098163411,54.9038857190913,-57.7364579585717,13.2474,3421.0,0.392653
197806814,26,3.173004914801855,0.902097902097902,5.310435320663104,53.4420806053191,-58.7121318137542,11.4269,3437.0,0.342063
197887644,7,3.368537632254192,0.4345654345654345,4.912290539900886,57.4344773415882,-54.2795152513654,9.7989,6521.0,1.34787
197807302,27,3.730116758522618,0.8311688311688312,5.767678211914516,53.6128786521686,-56.4963913016234,9.1466,5762.2,1.16658
197808393,2,2.453640377232083,0.0559440559440559,5.807162483168203,53.78360976803,-55.9697922605151,10.0837,5801.0,1.08164
197845043,27,3.3316312746810506,0.1688311688311688,5.996316082670024,54.7987474470814,-55.2554306578192,10.3486,5970.0,0.882055
197935605,17,3.297995289217852,0.5414585414585414,6.378533064058347,335.082592773066,-53.2066671115888,10.573,5845.0,0.966477
197950300,11,4.67267471572664,0.1318681318681318,6.420624597730358,346.691843257646,-50.5929938824549,11.1649,5180.0,0.652296
197885600,24,3.3275370841643657,0.4515484515484515,5.191963720084582,56.7577782089464,-56.6791154448221,8.4251,6021.0,1.24851
197955324,12,5.5221799006933505,0.6263736263736264,3.908544502947268,347.575657899774,-50.2685753213396,9.9128,6322.5,1.0831
197880776,23,3.1649691160991584,0.6713286713286714,5.402895449323371,56.1633183820878,-55.0030630758648,10.8681,5927.0,0.872759
197886895,27,5.448961275343635,0.8721278721278721,5.832462146700618,57.2446289432648,-56.9709391829147,8.8354,6255.0,1.27559
197978738,6,2.8182691838877747,0.6103896103896104,5.796571616417752,325.842655427346,-57.7803765915506,8.4314,6838.0,1.62691
197961755,13,2.892138955705445,0.0009990009990009,7.5071441021954515,348.446759695093,-52.642129635729,14.1066,3225.0,0.260117
198005341,5,4.271247160117438,0.2857142857142857,4.226006520134128,59.975703159321,-54.1611602667097,7.3777,6584.4,1.82387
197983102,10,4.8096067604083945,0.1488511488511488,6.839323276480255,326.208604947226,-56.3284034442435,9.0627,5698.0,1.48738
197985569,11,2.8940744143994066,0.2907092907092907,5.085697268626552,334.621270654304,-54.1486033896026,9.7047,5913.0,1.27526
197979354,20,3.8961358233009857,0.5834165834165834,4.7963611463610185,325.719313418533,-55.8881080449924,14.511,34000.0,0.143
198074705,11,3.0139951216308845,0.5844155844155844,4.726928950750995,63.5125577107638,-55.920146496397,11.7955,3409.0,0.413281
198077554,7,3.765591659489488,0.2427572427572427,5.073259186638725,63.8833144079819,-55.625639463947,10.0573,5080.0,0.871729
198078007,8,2.4276999513577464,0.7932067932067932,8.61597016069808,64.0431315028698,-54.0149736807226,9.3145,7217.0,1.90754
197890692,14,3.4590388733220405,0.0319680319680319,12.020162272943583,57.787920048072,-55.4825993457851,8.9344,6423.0,1.31011
198081001,9,2.873638156761458,0.1928071928071928,3.8294720514263902,64.4955261722622,-55.3077863371952,8.9931,6480.0,1.30161
200745217,4,2.5781568682764067,0.1088911088911089,5.557603286112226,49.6439478807767,-51.2970117553302,7.723,7232.0,1.78277
200746541,11,3.228118595088927,0.2687312687312687,5.973229896268067,49.823116101052,-50.8752480709882,7.7611,6441.0,1.9327
200671041,6,5.255501282053248,0.1038961038961039,7.483817963339645,3.45997191051824,-52.570976712863,8.5276,5911.0,1.79663
200657905,16,2.8609055515784525,0.2107892107892107,11.336329806953373,2.18734890963325,-52.3280665725081,8.3367,7132.0,2.22295
200780252,12,4.097711319981484,0.4885114885114885,4.871374428875045,50.6400941982271,-50.9414242988979,9.5916,5609.2,1.52022
200804116,12,3.198484024737311,0.5694305694305695,5.1731035104919165,52.617977015731,-53.5324897021281,11.4446,3649.0,0.453663
200852526,2,4.2467716765986525,1.0,5.012732646883154,53.6944718089583,-53.741656087798,8.6068,6688.53,1.90133
200852735,1,2.5487166960711067,,6.364801748311308,53.9273346178769,-53.2060867435097,7.6672,6511.42,1.47415
201753334,5,3.2812351181576807,0.1578421578421578,4.514344166395554,33.2080559961628,-59.2894305773783,8.093,6477.0,1.52448
204588986,13,3.222742335432969,0.4515484515484515,6.1824043525602805,328.436024464456,-31.243641270855,10.7889,5069.0,0.911509
199729914,26,3.341035556734036,0.3086913086913087,5.383758965606373,21.0921274925001,-44.1363187877307,10.209,3721.0,0.517793
199735746,24,4.047232971847163,0.5034965034965035,5.758939677326662,22.717670864162,-47.8170627395352,10.3336,5397.0,0.962974
206385283,8,3.6521268452444415,0.8131868131868132,3.7221305248103858,54.3543372545952,-48.356105412419,9.0987,6392.0,1.3719
206401237,7,3.566424679962678,0.1518481518481518,4.9492007433069665,54.5573633877222,-48.4289483160002,9.6481,5792.0,1.02718
200742257,12,3.4249018957047777,0.4135864135864135,8.358310256138028,49.0109763363242,-53.8392317435883,10.9824,4424.0,0.753903
206402603,12,3.2355005515985846,0.7632367632367633,4.7264280610139995,54.8712641259298,-53.8341486342692,9.9456,6209.3,1.2626
201753500,0,,,6.7271010062046175,33.2849015066103,-58.4687842672656,9.7129,6394.0,1.21391
206435948,12,2.4281044868321184,0.8421578421578422,5.162801837373235,56.0601834212873,-50.2442202883701,9.5802,6485.0,1.37602
206467068,13,5.290056514292137,0.2177822177822178,5.872652226113004,56.7412866034322,-50.4934185276142,8.315,5821.0,1.78804
206475215,11,3.294927417183377,0.8881118881118881,6.076491913346399,57.3014349346628,-51.8222304967145,10.1058,6125.0,1.03695
206477756,11,3.450445579993657,0.4425574425574425,4.817026858282455,57.7718478467016,-52.162178294804,10.2792,4944.0,0.679818
206492386,5,2.7110919390619217,0.1298701298701298,4.974451345012547,58.666759947325,-50.0346720245537,9.1215,6879.0,2.24065
201753030,26,2.857692283552935,0.7552447552447552,6.009310704599227,33.1944204533412,-58.836252759518,10.6985,5702.0,0.970713
201365022,31,3.3626848993417897,0.4675324675324675,6.558712560234439,5.43157772472878,-59.5562958786169,9.2883,5999.0,1.74798
206609649,10,2.8762725786961294,0.4435564435564436,4.266935307905501,22.5100339927312,-59.5066112132509,8.5979,5920.0,1.20872
207088262,7,5.509496718517821,0.0039960039960039,5.039520380130214,23.5509129636413,-49.0634065331077,9.5693,6214.7,1.47775
206350311,22,4.476561898482406,0.6383616383616384,6.0608166225726094,354.638376420032,-53.9006983684207,10.5205,5504.0,0.830619
207090424,21,3.3248015325875384,0.8881118881118881,5.488620544229234,23.9486846297202,-49.1327653019283,9.841,6091.0,1.43241
207174980,9,3.3292087046929644,0.1288711288711288,5.558171455363672,46.7277735171327,-54.1821836782009,10.3368,5571.0,0.970838
207238086,8,2.109546139799854,0.4555444555444555,9.832041236571689,50.0736704461583,-55.6054852878474,12.4637,3160.0,0.201137
206615548,18,6.704441674433476,0.7862137862137862,10.55204321929417,22.6924370087683,-59.6594413010449,7.3493,5922.04,1.50319
206529534,30,3.217521276639769,0.7442557442557443,6.259337038854699,16.5247303939318,-58.4755291828143,8.8492,6235.0,1.26478
20924063,0,,,5.875404594762106,7.65896329395231,-18.6209519965763,7.0615,6254.48,2.35243
20923934,10,3.791592015360533,0.2877122877122877,4.880522049808293,7.67736207977181,-19.4112565302389,10.8241,5244.0,0.724123
207240752,16,3.2673457103637675,0.1408591408591408,5.13801613625551,50.525724556861,-55.4492804529937,10.108,4433.0,1.01859
206532826,32,3.715949435414237,0.5724275724275725,5.5044751079782825,17.21391580401,-59.8297366165585,9.6015,5557.0,1.33365
206564625,20,3.634837195062545,0.2227772227772227,6.502921606439377,20.0309330673701,-59.9188761059887,9.3288,6717.0,1.60192
212381172,10,3.1126084632486233,0.3576423576423576,9.054791422999214,27.4381944997542,-15.6580607664023,14.9363,3441.0,0.459395
207174734,21,3.3748061830670277,0.1178821178821178,6.941037410577347,46.6958805269147,-55.1691110118988,10.5801,5527.0,0.88124
211440800,18,3.5005918711498403,0.6543456543456544,5.5378514915961325,5.25694024595858,-23.4372458017039,10.7964,5667.9,0.864285
218967667,13,2.9052172477974936,0.5444555444555444,6.214122999229691,348.597045183333,-35.3341099272537,11.082,4472.0,0.736175
218968119,15,2.99247367194066,0.3336663336663337,6.163730048474087,348.543793670242,-33.0538604726309,9.1699,5596.0,0.847928
218969746,18,3.3700433015890905,0.8991008991008991,4.965729324589797,348.715393217386,-34.0348516505329,8.7618,6409.0,1.66543
207177270,27,3.7300279750342393,0.7832167832167832,5.855944576769225,47.0380497437559,-55.7044387924613,10.3662,4113.0,0.609867
218970269,10,2.8321742884876704,0.1478521478521478,4.865423093701927,348.889934881674,-35.2065127927761,8.0743,6530.4,1.8496
218972061,12,2.8449461236515705,0.3506493506493506,4.1552354589485425,348.999839345392,-33.1479281765128,8.5731,7289.0,2.97423
219215835,6,3.9629645269254063,0.0639360639360639,4.919001886442851,61.4589702900132,-53.6373377798828,10.2175,5615.0,1.21123
218973038,17,4.096844658492564,0.0319680319680319,4.996368418900533,349.117200747208,-34.1337884792665,9.8932,5569.0,1.42214
219218631,8,3.1664172786153575,0.3196803196803197,5.8732384894767415,61.8322688007285,-52.8584142475526,10.9033,4696.0,0.904141
219221780,13,3.3207806612550725,0.7902097902097902,4.330782550430773,62.2134396706468,-50.4651405105719,10.1701,6127.0,1.13385
219121412,17,3.3807502009505184,0.2387612387612387,6.653633698743206,340.500245146328,-59.2534728402824,11.4588,3295.0,0.428198
219233386,9,3.065972045844062,0.4265734265734265,5.428008626152227,63.870388913801,-49.5379703556763,10.7464,5112.0,0.748751
219234951,9,2.9517698489197297,0.4545454545454545,4.726853667552542,64.0145168681817,-51.6252581568988,9.8486,6120.0,1.37584
219236564,7,2.7964162860558983,0.0849150849150849,5.3371431031853165,64.2228461270551,-51.3105889331232,9.3802,5877.0,1.86582
219240217,8,2.744539564394474,0.3606393606393606,4.295564311516636,64.7578905761497,-52.9447993628822,8.1876,6519.0,2.11314
219251169,7,2.9703457111006917,0.1268731268731268,4.586625062714962,65.5205103823128,-50.1141903790098,10.0618,5949.0,0.94004
219246146,9,3.1660271584020094,0.3316683316683316,4.645256987686406,65.534115576823,-51.6822709037913,9.8865,5607.0,1.38013
219317391,9,4.320147011164984,0.2757242757242757,4.654126062053685,320.168609663501,-54.3254248538902,9.66,6217.0,0.948557
219334470,16,2.7599889786650458,0.8451548451548452,8.713394322231409,353.979524183256,-55.7075140897013,10.6289,5831.0,0.960775
219318151,17,3.7147351891730054,0.6133866133866134,5.545055462983586,322.171746525295,-55.5422683558449,12.4166,3211.0,0.290407
220390069,6,2.918699320134451,0.0119880119880119,4.860418758991155,67.9516959065726,-56.8889535582361,13.7371,3281.0,0.395064
220393352,7,3.162968634043665,0.5794205794205795,5.0214773113292415,68.4078824393048,-55.7816370243127,12.142,4131.0,0.862209
220393406,12,2.700262516738722,0.6143856143856143,4.052861043092431,68.3393828187388,-55.5976032326623,10.8507,6060.0,1.78262
220394878,8,2.8059359228771275,0.3926073926073926,4.658601911985335,68.5342081834341,-58.0388323820931,9.5449,6080.0,1.74775
220397638,13,3.22778823640809,0.4535464535464535,5.724135988327594,68.9144964560775,-56.910039370499,9.0222,5589.0,2.1745
220389925,26,4.216790181331368,0.7102897102897103,6.761400348767272,67.9700603814966,-57.4615672217943,9.6872,5961.7,1.33089
220391375,25,3.9055495159667313,0.5624375624375625,7.135146783133477,68.1281715578907,-56.2260839591302,8.0163,6183.83,1.0224
219334689,21,6.06395177224111,0.4075924075924076,6.099777893846804,353.820374347846,-54.6240756038039,12.3946,3479.0,0.401001
219334997,28,3.820820558852873,0.4205794205794206,7.374431528698841,354.017961032341,-54.6456359023547,10.5925,5836.0,0.827996
220399756,6,2.7287130388883627,0.3476523476523476,3.5152943228872,69.1735725266445,-54.9110038527948,9.8463,6443.0,1.46786
220391299,11,4.014591145744311,0.2027972027972027,6.248850996145526,68.1214671180998,-55.9722239331208,8.7229,6458.0,2.35202
220407213,8,2.9118442867056524,0.6513486513486514,5.088041015747272,70.3025389422656,-56.7777218372876,9.3016,6406.0,1.81498
