tic,n_cadences,tau_recorded,tau_recomputed,tau_c,has_m1_row,n_events,baseline_days,obs_R,fap_A_0.05,Lb_A_0.05,fap_C_0.05,Lb_C_0.05,fap_A_0.1,Lb_A_0.1,fap_C_0.1,Lb_C_0.1,fap_A_0.2,Lb_A_0.2,fap_C_0.2,Lb_C_0.2
389131517,16488,,0.0055554632212988,0.0055554632212988,False,10,25.377330001205564,0.6646422303604166,0.2137862137862138,0.15,0.2137862137862138,0.15,0.3256743256743257,0.3,0.3256743256743257,0.3,0.4435564435564436,0.6000000000000001,0.4435564435564436,0.6000000000000001
389527466,16420,,0.0055554904615746,0.0055554904615746,False,17,25.28288650492823,0.5207895528551914,0.5034965034965035,0.15,0.5034965034965035,0.15,0.4755244755244755,0.3,0.4755244755244755,0.3,0.4905094905094905,0.6000000000000001,0.4905094905094905,0.6000000000000001
389527948,16418,,0.0055554941868649,0.0055554941868649,False,11,25.282900455209074,0.5887704278358806,0.4745254745254745,0.15,0.4745254745254745,0.15,0.5894105894105894,0.3,0.5894105894105894,0.3,0.6683316683316683,0.6000000000000001,0.6683316683316683,0.6000000000000001
389628260,16485,,0.0055555612821081,0.0055555612821081,False,13,24.90409097218526,0.605698180006254,0.1358641358641358,0.15,0.1358641358641358,0.15,0.1678321678321678,0.3,0.1678321678321678,0.3,0.1808191808191808,0.6000000000000001,0.1808191808191808,0.6000000000000001
389751904,16545,,0.005555486310186,0.005555486310186,False,9,24.903753737487023,0.717309836869751,0.2307692307692307,0.15,0.2307692307692307,0.15,0.2457542457542457,0.3,0.2457542457542457,0.3,0.2537462537462537,0.6000000000000001,0.2537462537462537,0.6000000000000001
389752285,16544,,0.0055554858445248,0.0055554858445248,False,14,24.903753357507412,0.536318923857942,0.4435564435564436,0.15,0.4435564435564436,0.15,0.4495504495504495,0.3,0.4495504495504495,0.3,0.4135864135864135,0.6000000000000001,0.4135864135864135,0.6000000000000001
389756744,33037,,0.0111111921123665,0.0111111921123665,False,6,53.716790492223026,0.8626108965113832,0.0159840159840159,0.15,0.0159840159840159,0.15,0.1288711288711288,0.3,0.1288711288711288,0.3,0.2617382617382617,0.6000000000000001,0.2617382617382617,0.6000000000000001
3922529,11187,,0.0027777584891737,0.0027777584891737,False,11,17.776234933557134,0.6529791951290198,0.2657342657342657,0.15,0.2657342657342657,0.15,0.3376623376623376,0.3,0.3376623376623376,0.3,0.3736263736263736,0.6000000000000001,0.3736263736263736,0.6000000000000001
393490406,24810,,0.0083334591454331,0.0083334591454331,False,23,49.606166848826206,0.4019181206304694,0.8901098901098901,0.15,0.8901098901098901,0.15,0.8971028971028971,0.3,0.8971028971028971,0.3,0.9150849150849152,0.6000000000000001,0.9150849150849152,0.6000000000000001
393490564,8950,,0.0027777961522588,0.0027777961522588,False,15,17.777887286170426,0.570894647961579,0.3796203796203796,0.15,0.3796203796203796,0.15,0.3096903096903097,0.3,0.3096903096903097,0.3,0.2347652347652347,0.6000000000000001,0.2347652347652347,0.6000000000000001
393491843,25462,,0.008333464957559,0.008333464957559,False,18,49.60620849460315,0.5698326188448269,0.0619380619380619,0.15,0.0619380619380619,0.15,0.0799200799200799,0.3,0.0799200799200799,0.3,0.0949050949050949,0.6000000000000001,0.0949050949050949,0.6000000000000001
393962765,16544,,0.0055555133196776,0.0055555133196776,False,17,24.90386617047352,0.5766942513311557,0.2397602397602397,0.15,0.2397602397602397,0.15,0.2107892107892107,0.3,0.2107892107892107,0.3,0.2427572427572427,0.6000000000000001,0.2427572427572427,0.6000000000000001
393963749,16545,0.0055555123876729,0.0055555123876729,0.0055555123876729,True,15,24.903863076154263,0.5081071475494406,0.3886113886113886,0.15,0.3886113886113886,0.15,0.3506493506493506,0.3,0.3506493506493506,0.3,0.3486513486513486,0.6000000000000001,0.3486513486513486,0.6000000000000001
393964275,16545,,0.005555500745686,0.005555500745686,False,16,24.90381706881908,0.4697916785826099,0.6573426573426573,0.15,0.6573426573426573,0.15,0.6263736263736264,0.3,0.6263736263736264,0.3,0.6293706293706294,0.6000000000000001,0.6293706293706294,0.6000000000000001
393964361,16544,,0.0055554988834956,0.0055554988834956,False,10,24.90380981754151,0.625456723510517,0.1818181818181818,0.15,0.1818181818181818,0.15,0.2317682317682317,0.3,0.2317682317682317,0.3,0.3076923076923077,0.6000000000000001,0.3076923076923077,0.6000000000000001
394494795,16490,,0.0055554885996116,0.0055554885996116,False,15,25.37735975975579,0.6647131337213844,0.0999000999000999,0.15,0.0999000999000999,0.15,0.1288711288711288,0.3,0.1288711288711288,0.3,0.1328671328671328,0.6000000000000001,0.1328671328671328,0.6000000000000001
3965116,11133,,0.0027777594202689,0.0027777594202689,False,14,17.77624342489071,0.5157012301313054,0.8201798201798202,0.15,0.8201798201798202,0.15,0.8101898101898102,0.3,0.8101898101898102,0.3,0.7812187812187812,0.6000000000000001,0.7812187812187812,0.6000000000000001
396695653,8805,0.0027778028488683,0.0027778028488683,0.0027778028488683,True,10,17.7779301204896,0.5810888207197739,0.7512487512487512,0.15,0.7512487512487512,0.15,0.7342657342657343,0.3,0.7342657342657343,0.3,0.7732267732267732,0.6000000000000001,0.7732267732267732,0.6000000000000001
396720311,8999,,0.0027777992399933,0.0027777992399933,False,3,17.777908058738376,0.9500991308490404,0.0249750249750249,0.15,0.0249750249750249,0.15,0.1168831168831168,0.3,0.1168831168831168,0.3,0.2147852147852147,0.6000000000000001,0.2147852147852147,0.6000000000000001
396721425,25361,,0.0083334783619193,0.0083334783619193,False,22,49.606272644742376,0.4587933442822728,0.3086913086913087,0.15,0.3086913086913087,0.15,0.4675324675324675,0.3,0.4675324675324675,0.3,0.5154845154845155,0.6000000000000001,0.5154845154845155,0.6000000000000001
396721668,8842,,0.0027777986529144,0.0027777986529144,False,7,17.77790326009881,0.760045820298658,0.2947052947052947,0.15,0.2947052947052947,0.15,0.2867132867132867,0.3,0.2867132867132867,0.3,0.2947052947052947,0.6000000000000001,0.2947052947052947,0.6000000000000001
396721744,8858,,0.0027777972616149,0.0027777972616149,False,10,17.777894818590994,0.6351605274680124,0.5394605394605395,0.15,0.5394605394605395,0.15,0.5054945054945055,0.3,0.5054945054945055,0.3,0.5244755244755245,0.6000000000000001,0.5244755244755245,0.6000000000000001
396723074,8925,0.0027777988851767,0.0027777988851767,0.0027777988851767,True,6,17.777904911100904,0.7806461157802086,0.1448551448551448,0.15,0.1448551448551448,0.15,0.1378621378621378,0.3,0.1378621378621378,0.3,0.1538461538461538,0.6000000000000001,0.1538461538461538,0.6000000000000001
3990356,11188,,0.0027777608174801,0.0027777608174801,False,5,17.776248773476254,0.6948839909367233,0.3436563436563437,0.15,0.3436563436563437,0.15,0.4365634365634365,0.3,0.4365634365634365,0.3,0.5084915084915085,0.6000000000000001,0.5084915084915085,0.6000000000000001
3990380,11187,,0.0027777608174801,0.0027777608174801,False,8,17.77624903238393,0.6052039557302165,0.7012987012987013,0.15,0.7012987012987013,0.15,0.7542457542457542,0.3,0.7542457542457542,0.3,0.8041958041958042,0.6000000000000001,0.8041958041958042,0.6000000000000001
40043612,11154,,0.0027777268232966,0.0027777268232966,False,14,17.774656151350882,0.4971205896877774,0.8251748251748252,0.15,0.8251748251748252,0.15,0.8421578421578422,0.3,0.8421578421578422,0.3,0.8541458541458542,0.6000000000000001,0.8541458541458542,0.6000000000000001
40045054,11181,,0.2055521640227198,0.2055521640227198,False,1,17.773296907020494,,,,,,,,,,,,,
40046362,11187,,0.0027777384655109,0.0027777384655109,False,7,17.774724515084472,0.7791431552425186,0.3266733266733266,0.15,0.3266733266733266,0.15,0.3526473526473526,0.3,0.3526473526473526,0.3,0.3976023976023976,0.6000000000000001,0.3976023976023976,0.6000000000000001
40047077,11160,0.0194441236237707,0.0194441236237707,0.0194441236237707,True,18,17.77468535622984,0.8909049529428611,0.0009990009990009,0.15,0.0009990009990009,0.15,0.0009990009990009,0.3,0.0009990009990009,0.3,0.0009990009990009,0.6000000000000001,0.0009990009990009,0.6000000000000001
40059019,11136,,0.0027777300836078,0.0027777300836078,False,4,17.77467715267494,0.953883511026274,0.1578421578421578,0.15,0.1578421578421578,0.15,0.1998001998001998,0.3,0.1998001998001998,0.3,0.2417582417582417,0.6000000000000001,0.2417582417582417,0.6000000000000001
40060706,11169,,0.0027777349730513,0.0027777349730513,False,10,17.774705300968435,0.5427916264010971,0.8271728271728271,0.15,0.8271728271728271,0.15,0.8101898101898102,0.3,0.8101898101898102,0.3,0.8041958041958042,0.6000000000000001,0.8041958041958042,0.6000000000000001
40083560,11186,,0.0027777333440326,0.0027777333440326,False,10,17.774695396818515,0.5886499723714248,0.5354645354645354,0.15,0.5354645354645354,0.15,0.4915084915084915,0.3,0.4915084915084915,0.3,0.5854145854145855,0.6000000000000001,0.5854145854145855,0.6000000000000001
40103277,11186,,0.0027777361372045,0.0027777361372045,False,7,17.774710021376904,0.772959322852252,0.2057942057942058,0.15,0.2057942057942058,0.15,0.2937062937062937,0.3,0.2937062937062937,0.3,0.3026973026973027,0.6000000000000001,0.3026973026973027,0.6000000000000001
40103287,11185,,0.0027777356724527,0.0027777356724527,False,2,17.774709244653877,0.9972896199282932,0.0609390609390609,0.15,0.0609390609390609,0.15,0.1328671328671328,0.3,0.1328671328671328,0.3,0.1588411588411588,0.6000000000000001,0.1588411588411588,0.6000000000000001
40182390,11103,,0.0027777389318544,0.0027777389318544,False,11,17.774734104913023,0.6852505098724799,0.1368631368631368,0.15,0.1368631368631368,0.15,0.1688311688311688,0.3,0.1688311688311688,0.3,0.1488511488511488,0.6000000000000001,0.1488511488511488,0.6000000000000001
401838575,27489,,0.0333335948689637,0.0333335948689637,False,4,49.60430010862319,0.9325975217917436,0.4915084915084915,0.15,0.4915084915084915,0.15,0.4085914085914086,0.3,0.4085914085914086,0.3,0.3976023976023976,0.6000000000000001,0.3976023976023976,0.6000000000000001
401838756,27480,,0.0083334080318309,0.0083334080318309,False,14,49.604352770723835,0.6042761583756863,0.0449550449550449,0.15,0.0449550449550449,0.15,0.1878121878121878,0.3,0.1878121878121878,0.3,0.3196803196803197,0.6000000000000001,0.3196803196803197,0.6000000000000001
401890220,11330,,0.0027778073890658,0.0027778073890658,False,8,17.77796162166078,0.8101042168236239,0.0659340659340659,0.15,0.0659340659340659,0.15,0.0789210789210789,0.3,0.0789210789210789,0.3,0.0769230769230769,0.6000000000000001,0.0769230769230769,0.6000000000000001
401985735,16545,,0.0055554923642375,0.0055554923642375,False,10,24.90378574471561,0.6212748287266114,0.3366633366633366,0.15,0.3366633366633366,0.15,0.4715284715284715,0.3,0.4715284715284715,0.3,0.5244755244755245,0.6000000000000001,0.5244755244755245,0.6000000000000001
401986029,16545,,0.0055554984173795,0.0055554984173795,False,17,24.90380852765975,0.4790993898280671,0.7142857142857143,0.15,0.7142857142857143,0.15,0.7082917082917083,0.3,0.7082917082917083,0.3,0.7062937062937062,0.6000000000000001,0.7062937062937062,0.6000000000000001
402026350,16543,0.0055555002804794,0.0055555002804794,0.0055555002804794,True,21,24.903820003882178,0.3960454476081366,0.935064935064935,0.15,0.935064935064935,0.15,0.9310689310689312,0.3,0.9310689310689312,0.3,0.9010989010989012,0.6000000000000001,0.9010989010989012,0.6000000000000001
402028212,16543,,0.005555584331887,0.005555584331887,False,10,24.90424430373696,0.6652898456341716,0.0939060939060939,0.15,0.0939060939060939,0.15,0.1508491508491508,0.3,0.1508491508491508,0.3,0.1838161838161838,0.6000000000000001,0.1838161838161838,0.6000000000000001
402041756,16544,,0.0055555803737661,0.0055555803737661,False,13,24.904228566480924,0.5879105472560685,0.3106893106893107,0.15,0.3106893106893107,0.15,0.4145854145854146,0.3,0.4145854145854146,0.3,0.4375624375624375,0.6000000000000001,0.4375624375624375,0.6000000000000001
402042483,16544,,0.0055556024935867,0.0055556024935867,False,10,24.90432724592847,0.8214310921195593,0.0179820179820179,0.15,0.0179820179820179,0.15,0.0119880119880119,0.3,0.0119880119880119,0.3,0.0159840159840159,0.6000000000000001,0.0159840159840159,0.6000000000000001
402103411,16492,,0.0055555258513777,0.0055555258513777,False,15,25.379010641933743,0.6297048397588267,0.1348651348651348,0.15,0.1348651348651348,0.15,0.1588411588411588,0.3,0.1588411588411588,0.3,0.1368631368631368,0.6000000000000001,0.1368631368631368,0.6000000000000001
402112759,16545,,0.0055556586053171,0.0055556586053171,False,15,24.90453236227495,0.4685086306014011,0.6693306693306693,0.15,0.6693306693306693,0.15,0.6563436563436563,0.3,0.6563436563436563,0.3,0.6453546453546454,0.6000000000000001,0.6453546453546454,0.6000000000000001
402128282,16546,,0.0055556739716848,0.0055556739716848,False,10,24.90598603527451,0.6419690725781131,0.2077922077922078,0.15,0.2077922077922078,0.15,0.2817182817182817,0.3,0.2817182817182817,0.3,0.2827172827172827,0.6000000000000001,0.2827172827172827,0.6000000000000001
402129242,16542,,0.0055556516213073,0.0055556516213073,False,14,24.904505212359258,0.6373123579453126,0.1148851148851148,0.15,0.1148851148851148,0.15,0.1468531468531468,0.3,0.1468531468531468,0.3,0.1788211788211788,0.6000000000000001,0.1788211788211788,0.6000000000000001
402129745,16544,,0.0055556735073878,0.0055556735073878,False,18,24.905985392661933,0.455791864426941,0.7142857142857143,0.15,0.7142857142857143,0.15,0.7272727272727273,0.3,0.7272727272727273,0.3,0.7032967032967034,0.6000000000000001,0.7032967032967034,0.6000000000000001
402129754,16545,0.0055556739721396,0.0055556739721396,0.0055556739721396,True,14,24.90598618428612,0.5571994957056262,0.4945054945054945,0.15,0.4945054945054945,0.15,0.4855144855144855,0.3,0.4855144855144855,0.3,0.4645354645354645,0.6000000000000001,0.4645354645354645,0.6000000000000001
402130354,16544,,0.0055556609340783,0.0055556609340783,False,13,24.904544130932663,0.6009908601948198,0.4335664335664335,0.15,0.4335664335664335,0.15,0.5034965034965035,0.3,0.5034965034965035,0.3,0.5334665334665335,0.6000000000000001,0.5334665334665335,0.6000000000000001
404462097,10858,,0.0027777994680491,0.0027777994680491,False,4,17.776502181692194,0.9404928499610988,0.0739260739260739,0.15,0.0739260739260739,0.15,0.0749250749250749,0.3,0.0749250749250749,0.3,0.0989010989010989,0.6000000000000001,0.0989010989010989,0.6000000000000001
405428615,16490,,0.0055554769581931,0.0055554769581931,False,12,25.377392368851588,0.5592386499319574,0.5594405594405595,0.15,0.5594405594405595,0.15,0.6333666333666333,0.3,0.6333666333666333,0.3,0.6793206793206793,0.6000000000000001,0.6793206793206793,0.6000000000000001
405428895,16487,0.0055554718360326,0.0055554718360326,0.0055554718360326,True,16,25.37737052398211,0.4795575960219387,0.6983016983016983,0.15,0.6983016983016983,0.15,0.7372627372627373,0.3,0.7372627372627373,0.3,0.7492507492507493,0.6000000000000001,0.7492507492507493,0.6000000000000001
406351414,11154,,0.0027777170450917,0.0027777170450917,False,8,17.774597371392247,0.8767148011457435,0.1108891108891109,0.15,0.1108891108891109,0.15,0.1278721278721278,0.3,0.1278721278721278,0.3,0.1398601398601398,0.6000000000000001,0.1398601398601398,0.6000000000000001
406353280,11187,,0.00277771564879,0.00277771564879,False,14,17.774589196708348,0.5218489873629074,0.6993006993006993,0.15,0.6993006993006993,0.15,0.6963036963036963,0.3,0.6963036963036963,0.3,0.7062937062937062,0.6000000000000001,0.7062937062937062,0.6000000000000001
406353865,11170,,0.0027777226330272,0.0027777226330272,False,3,17.774629384674427,0.965671043562878,0.1628371628371628,0.15,0.1628371628371628,0.15,0.2407592407592407,0.3,0.2407592407592407,0.3,0.2637362637362637,0.6000000000000001,0.2637362637362637,0.6000000000000001
407581546,16489,,0.0055554683432319,0.0055554683432319,False,16,25.377345082810507,0.4745778552403497,0.6993006993006993,0.15,0.6993006993006993,0.15,0.7092907092907093,0.3,0.7092907092907093,0.3,0.7032967032967034,0.6000000000000001,0.7032967032967034,0.6000000000000001
408004431,11186,0.0027777203055165,0.0027777203055165,0.0027777203055165,True,2,17.77322801755531,1.0,0.0589410589410589,0.15,0.0589410589410589,0.15,0.1088911088911089,0.3,0.1088911088911089,0.3,0.1148851148851148,0.6000000000000001,0.1148851148851148,0.6000000000000001
408013652,11186,,0.0027777203047207,0.0027777203047207,False,8,17.774614318669137,0.6322988755094728,0.4535464535464535,0.15,0.4535464535464535,0.15,0.4185814185814185,0.3,0.4185814185814185,0.3,0.4175824175824176,0.6000000000000001,0.4175824175824176,0.6000000000000001
408016281,11187,,0.0027777640768817,0.0027777640768817,False,9,17.77626847607098,0.5208700906539343,0.8361638361638362,0.15,0.8361638361638362,0.15,0.8381618381618382,0.3,0.8381618381618382,0.3,0.8941058941058941,0.6000000000000001,0.8941058941058941,0.6000000000000001
408037026,11187,,0.0027777668710768,0.0027777668710768,False,10,17.776286425916624,0.5400089132640856,0.6593406593406593,0.15,0.6593406593406593,0.15,0.6653346653346653,0.3,0.6653346653346653,0.3,0.6813186813186813,0.6000000000000001,0.6813186813186813,0.6000000000000001
408047708,11211,,0.0027777859629622,0.0027777859629622,False,14,17.776399044236314,0.6403977315352303,0.2537462537462537,0.15,0.2537462537462537,0.15,0.1818181818181818,0.3,0.1818181818181818,0.3,0.2067932067932067,0.6000000000000001,0.2067932067932067,0.6000000000000001
408049337,11157,,0.0027777850325492,0.0027777850325492,False,13,17.7763987857943,0.5644940321725369,0.4545454545454545,0.15,0.4545454545454545,0.15,0.3896103896103896,0.3,0.3896103896103896,0.3,0.4545454545454545,0.6000000000000001,0.4545454545454545,0.6000000000000001
408067963,11173,,0.0027777873604009,0.0027777873604009,False,10,17.77641122966088,0.5361500754850064,0.7142857142857143,0.15,0.7142857142857143,0.15,0.7222777222777222,0.3,0.7222777222777222,0.3,0.7782217782217782,0.6000000000000001,0.7782217782217782,0.6000000000000001
408069339,11213,,0.0027777948107541,0.0027777948107541,False,3,17.776453323112946,0.9875472888747828,0.0149850149850149,0.15,0.0149850149850149,0.15,0.1108891108891109,0.3,0.1108891108891109,0.3,0.1638361638361638,0.6000000000000001,0.1638361638361638,0.6000000000000001
408070719,11213,,0.0027777901541412,0.0027777901541412,False,7,17.77642565212227,0.8012568689516697,0.3446553446553446,0.15,0.3446553446553446,0.15,0.3846153846153846,0.3,0.3846153846153846,0.3,0.4315684315684315,0.6000000000000001,0.4315684315684315,0.6000000000000001
408083407,11143,0.0027777882912687,0.0027777882912687,0.0027777882912687,True,7,17.776417301884067,0.9067615590326206,0.0069930069930069,0.15,0.0069930069930069,0.15,0.0309690309690309,0.3,0.0309690309690309,0.3,0.0479520479520479,0.6000000000000001,0.0479520479520479,0.6000000000000001
408083839,11160,,0.0027777906195751,0.0027777906195751,False,9,17.776430876841914,0.6580757720918962,0.3086913086913087,0.15,0.3086913086913087,0.15,0.3336663336663337,0.3,0.3336663336663337,0.3,0.3316683316683316,0.6000000000000001,0.3316683316683316,0.6000000000000001
410135251,16428,,0.0055555125810542,0.0055555125810542,False,15,25.37890203365623,0.4933477471185878,0.7902097902097902,0.15,0.7902097902097902,0.15,0.8081918081918081,0.3,0.8081918081918081,0.3,0.8011988011988012,0.6000000000000001,0.8011988011988012,0.6000000000000001
410212351,16490,,0.0055555225931129,0.0055555225931129,False,14,25.378970799954004,0.5334574694491871,0.5984015984015985,0.15,0.5984015984015985,0.15,0.6163836163836164,0.3,0.6163836163836164,0.3,0.6733266733266733,0.6000000000000001,0.6733266733266733,0.6000000000000001
410253041,16488,,0.0055554650832618,0.0055554650832618,False,10,25.377340962173776,0.62873591892666,0.4785214785214785,0.15,0.4785214785214785,0.15,0.5214785214785215,0.3,0.5214785214785215,0.3,0.5694305694305695,0.6000000000000001,0.5694305694305695,0.6000000000000001
410255881,16490,,0.0055554532090127,0.0055554532090127,False,15,25.377293149004117,0.5823518268609232,0.2237762237762237,0.15,0.2237762237762237,0.15,0.2357642357642357,0.3,0.2357642357642357,0.3,0.2877122877122877,0.6000000000000001,0.2877122877122877,0.6000000000000001
410442002,16489,,0.0055554611255956,0.0055554611255956,False,13,25.37725661182253,0.59033934035662,0.5134865134865135,0.15,0.5134865134865135,0.15,0.6023976023976024,0.3,0.6023976023976024,0.3,0.6583416583416584,0.6000000000000001,0.6583416583416584,0.6000000000000001
41861999,27527,,0.0083333970887906,0.0083333970887906,False,26,49.6042671295595,0.516945254753649,0.0579420579420579,0.15,0.0579420579420579,0.15,0.0529470529470529,0.3,0.0529470529470529,0.3,0.0529470529470529,0.6000000000000001,0.0529470529470529,0.6000000000000001
41898474,27614,,0.4583371214835097,0.4583371214835097,False,5,49.604301162181855,0.959137898829132,0.0009990009990009,0.15,0.0879120879120879,1.375011364450529,0.0009990009990009,0.3,0.0879120879120879,1.375011364450529,0.0129870129870129,0.6000000000000001,0.0879120879120879,1.375011364450529
419016040,10892,,0.0027778013300121,0.0027778013300121,False,3,17.77512231927767,0.9768901908255097,0.0439560439560439,0.15,0.0439560439560439,0.15,0.1218781218781218,0.3,0.1218781218781218,0.3,0.1998001998001998,0.6000000000000001,0.1998001998001998,0.6000000000000001
419051315,16545,0.0500011160437452,0.0500011160437452,0.0500011160437452,True,13,24.904592241194223,0.6358196183232957,0.2047952047952048,0.15,0.2047952047952048,0.1500033481312356,0.2917082917082917,0.3,0.2917082917082917,0.3,0.2967032967032967,0.6000000000000001,0.2967032967032967,0.6000000000000001
42074448,10949,,0.0027777496416092,0.0027777496416092,False,17,17.776198297655355,0.6600538861130951,0.0789210789210789,0.15,0.0789210789210789,0.15,0.0669330669330669,0.3,0.0669330669330669,0.3,0.0799200799200799,0.6000000000000001,0.0799200799200799,0.6000000000000001
421873120,16487,,0.0055554823134116,0.0055554823134116,False,13,25.377391724143536,0.5285489802077801,0.3836163836163836,0.15,0.3836163836163836,0.15,0.3976023976023976,0.3,0.3976023976023976,0.3,0.4165834165834166,0.6000000000000001,0.4165834165834166,0.6000000000000001
421937394,16490,,0.0055554688083248,0.0055554688083248,False,6,25.377343164984495,0.8279217312382141,0.0669330669330669,0.15,0.0669330669330669,0.15,0.2617382617382617,0.3,0.2617382617382617,0.3,0.4055944055944055,0.6000000000000001,0.4055944055944055,0.6000000000000001
423662790,11075,,0.0555544992448631,0.0555544992448631,False,1,17.77465193618491,,,,,,,,,,,,,
425881596,33033,,0.0111111248247652,0.0111111248247652,False,32,53.716459310888695,0.3911391195652232,0.3806193806193806,0.15,0.3806193806193806,0.15,0.3836163836163836,0.3,0.3836163836163836,0.3,0.4335664335664335,0.6000000000000001,0.4335664335664335,0.6000000000000001
425883009,33033,,0.0111111252906539,0.0111111252906539,False,31,53.71643753936087,0.3775509742693533,0.6843156843156843,0.15,0.6843156843156843,0.15,0.7512487512487512,0.3,0.7512487512487512,0.3,0.7552447552447552,0.6000000000000001,0.7552447552447552,0.6000000000000001
425883195,33033,,0.0111111250571411,0.0111111250571411,False,30,53.71647579459977,0.3273386498007637,0.952047952047952,0.15,0.952047952047952,0.15,0.955044955044955,0.3,0.955044955044955,0.3,0.949050949050949,0.6000000000000001,0.949050949050949,0.6000000000000001
425884565,33034,,0.01111113111142,0.01111113111142,False,30,53.71647376757619,0.4574525589757229,0.2397602397602397,0.15,0.2397602397602397,0.15,0.2717282717282717,0.3,0.2717282717282717,0.3,0.3146853146853147,0.6000000000000001,0.3146853146853147,0.6000000000000001
425931703,33032,0.0111110819838131,0.0111110819838131,0.0111110819838131,True,33,53.716274013181874,0.3940998807645903,0.5854145854145855,0.15,0.5854145854145855,0.15,0.5694305694305695,0.3,0.5694305694305695,0.3,0.5974025974025974,0.6000000000000001,0.5974025974025974,0.6000000000000001
425936552,33029,0.4888898098656682,0.4888898098656682,0.4888898098656682,True,6,53.71650188616263,0.9749757369233628,0.0009990009990009,0.15,0.0939060939060939,1.4666694295970046,0.0019980019980019,0.3,0.0939060939060939,1.4666694295970046,0.0149850149850149,0.6000000000000001,0.0939060939060939,1.4666694295970046
425938730,33035,,0.011111115976746,0.011111115976746,False,28,53.71644850205416,0.4576974047939393,0.1728271728271728,0.15,0.1728271728271728,0.15,0.1858141858141858,0.3,0.1858141858141858,0.3,0.2207792207792207,0.6000000000000001,0.2207792207792207,0.6000000000000001
426012953,33034,,0.0111110116692998,0.0111110116692998,False,34,53.716037664652504,0.3405152146311023,0.9530469530469532,0.15,0.9530469530469532,0.15,0.952047952047952,0.3,0.952047952047952,0.3,0.971028971028971,0.6000000000000001,0.971028971028971,0.6000000000000001
43362331,16545,,0.0055556744378009,0.0055556744378009,False,11,24.905981374005023,0.5692957836336816,0.5614385614385614,0.15,0.5614385614385614,0.15,0.7082917082917083,0.3,0.7082917082917083,0.3,0.7762237762237763,0.6000000000000001,0.7762237762237763,0.6000000000000001
439455229,10983,,0.0027777603518188,0.0027777603518188,False,8,17.776258540256094,0.7065029134000596,0.1378621378621378,0.15,0.1378621378621378,0.15,0.1548451548451548,0.3,0.1548451548451548,0.3,0.1978021978021978,0.6000000000000001,0.1978021978021978,0.6000000000000001
439460890,11014,,0.0027777617490301,0.0027777617490301,False,10,17.776266318196576,0.6312941743132114,0.4445554445554445,0.15,0.4445554445554445,0.15,0.4385614385614386,0.3,0.4385614385614386,0.3,0.4905094905094905,0.6000000000000001,0.4905094905094905,0.6000000000000001
439463902,10979,,0.0027777664045061,0.0027777664045061,False,10,17.776294131679606,0.6428540463490394,0.1578421578421578,0.15,0.1578421578421578,0.15,0.1738261738261738,0.3,0.1738261738261738,0.3,0.2697302697302697,0.6000000000000001,0.2697302697302697,0.6000000000000001
439466001,11076,,0.0027777691993833,0.0027777691993833,False,11,17.776308332020562,0.5935986591462978,0.4995004995004995,0.15,0.4995004995004995,0.15,0.5324675324675324,0.3,0.5324675324675324,0.3,0.5264735264735265,0.6000000000000001,0.5264735264735265,0.6000000000000001
439492792,11077,,0.0694442649091797,0.0694442649091797,False,10,17.776317278770875,0.7003761795723151,0.6183816183816184,0.15,0.6123876123876124,0.2083327947275393,0.6083916083916084,0.3,0.6083916083916084,0.3,0.5894105894105894,0.6000000000000001,0.5894105894105894,0.6000000000000001
441056293,16545,0.0055556586048624,0.0055556586048624,0.0055556586048624,True,14,24.90448737380666,0.564034425124543,0.4885114885114885,0.15,0.4885114885114885,0.15,0.4505494505494505,0.3,0.4505494505494505,0.3,0.4905094905094905,0.6000000000000001,0.4905094905094905,0.6000000000000001
441193637,16407,0.005555675794767,0.005555675794767,0.005555675794767,True,17,25.26010904127861,0.4818438602495638,0.5634365634365635,0.15,0.5634365634365635,0.15,0.5564435564435565,0.3,0.5564435564435565,0.3,0.5864135864135864,0.6000000000000001,0.5864135864135864,0.6000000000000001
441428637,15936,,0.0041666123754566,0.0041666123754566,False,6,24.593969210498017,0.8656454427496333,0.0719280719280719,0.15,0.0719280719280719,0.15,0.1838161838161838,0.3,0.1838161838161838,0.3,0.2877122877122877,0.6000000000000001,0.2877122877122877,0.6000000000000001
441491515,11138,,0.0027777827029922,0.0027777827029922,False,4,17.776385940062028,0.8992435618943769,0.0629370629370629,0.15,0.0629370629370629,0.15,0.2957042957042957,0.3,0.2957042957042957,0.3,0.3856143856143856,0.6000000000000001,0.3856143856143856,0.6000000000000001
441493794,11136,,0.0027777822378993,0.0027777822378993,False,9,17.774995248228606,0.6065732156658783,0.7942057942057942,0.15,0.7942057942057942,0.15,0.7852147852147852,0.3,0.7852147852147852,0.3,0.7752247752247752,0.6000000000000001,0.7752247752247752,0.6000000000000001
44624744,16489,,0.0055556348174832,0.0055556348174832,False,6,25.379408022608004,0.8204396582331461,0.0459540459540459,0.15,0.0459540459540459,0.15,0.2337662337662337,0.3,0.2337662337662337,0.3,0.3726273726273726,0.6000000000000001,0.3726273726273726,0.6000000000000001
44624757,16490,,0.3555606282752706,0.3555606282752706,False,0,25.37940669733598,,,,,,,,,,,,,
44626145,16488,0.1444464931414586,0.1444464931414586,0.1444464931414586,True,0,25.379406804438077,,,,,,,,,,,,,
