tic,kind,P,t0,T14,Lambda,delta,n_in,n_transits,sign_pass,odd_even_pass,no_secondary_pass,shape_pass,confirmed_Tred0
270622780,random,2.5902371704709926,1357.4522945797746,0.1,0.0,-8.842675255540639e-05,571,8,False,True,True,True,False
270622780,random,3.0893133769204573,1357.906960041515,0.05,0.0,-0.00010507866474249163,255,8,False,True,True,True,False
270622780,random,12.411808973021447,1356.1913116796006,0.05,0.0,-7.745449954738239e-05,49,2,False,True,True,True,False
270622780,random,2.4590430759011883,1356.8375367612923,0.8,0.0,-9.710491506530456e-07,5649,10,False,True,True,True,False
270653912,random,4.944805835791209,1357.0664664867893,0.05,0.0,-1.6336183475809836e-05,180,5,False,True,True,True,False
270653912,random,9.775971558455318,1355.8825207594173,0.8,0.1735104873442396,4.175297310859868e-06,1699,3,True,False,True,False,False
270653912,random,6.127956882224013,1357.0148374270475,0.8,0.12207734591702211,2.971268457464209e-06,2284,4,True,True,True,True,True
270653912,random,2.041207762235516,1355.960313398293,0.05,0.0,-3.1649474147479604e-06,383,11,False,True,True,True,False
270653912,random,2.5700770429515254,1357.1392702298479,0.2,0.0,-1.9306323497069923e-05,1209,9,False,True,True,True,False
270653912,random,2.236445723221048,1355.6360535269928,0.2,0.0,-3.021267136130578e-05,1654,12,False,True,True,True,False
270653912,random,1.935094715830332,1356.4195183465963,0.05,0.0,-3.414124536660036e-05,419,12,False,True,True,True,False
270653912,random,4.5261330735387215,1356.87051659145,0.1,0.0,-1.7425405187747226e-05,428,6,False,True,True,True,False
270653912,random,11.409895336009397,1359.5416676330701,0.4,0.0,-1.4289041612292747e-05,562,2,False,True,True,True,False
270653912,random,1.2499043334648634,1356.0780459689854,0.05,0.37241407210445965,1.0127327972913837e-05,620,18,True,True,True,True,True
270653912,random,0.9920835646630088,1355.3952933501841,0.1,0.3594452531312313,5.99446208368948e-06,1690,24,True,True,True,True,True
270653912,random,9.678055955809617,1364.7114628689271,0.05,0.0,-5.214316548227378e-05,72,2,False,True,True,True,False
270653912,random,3.187611884186598,1355.9576130718149,0.1,0.0,-2.6857737981333922e-06,568,8,False,True,True,True,False
270653912,random,1.3440661438388968,1356.321330376801,0.2,0.0,-1.9836315041140895e-05,2393,17,False,True,True,True,False
270653912,random,1.5807032255715785,1356.0304815153504,0.05,0.0,-1.903597217828667e-05,571,16,False,True,True,True,False
270653912,random,1.0813465523965449,1355.4197266833041,0.1,0.0,-4.596621640345675e-06,1505,22,False,True,True,True,False
270653912,random,4.552123723783713,1358.1085826720578,0.2,0.0,-1.0165036017360186e-05,606,5,False,True,True,True,False
270653912,random,6.815803476122442,1361.2243759416383,0.4,0.0,-2.1491595554091907e-05,558,2,False,True,True,True,False
270653912,random,0.7282370744699705,1356.0297166662351,0.8,0.0,-1.1771228327140706e-05,16544,34,False,True,True,True,False
270653912,random,10.761722629881676,1360.0230549366702,0.8,0.0,-2.719447172616993e-05,1122,2,False,True,True,True,False
273569625,random,0.5226471400297785,1326.6127470062943,0.4,0.06719977612257423,7.0632904399733945e-06,12660,48,True,True,True,True,True
273569625,random,8.077241273413728,1331.7209546649585,0.1,0.006200561548856446,7.69627341337611e-06,213,3,True,True,True,True,True
273569625,random,1.7870552252238696,1327.0210597388284,0.2,0.0,-2.042754377474227e-05,1786,13,False,True,True,True,False
273569625,random,0.8908305251367322,1326.8644561780154,0.4,0.0,-5.998436040257774e-08,7422,28,False,True,True,True,False
273569625,random,7.2316600546838385,1332.89930490991,0.2,0.003065553257430939,3.92597466025018e-06,409,3,True,True,True,True,True
273569625,random,0.7074371927571853,1326.6914032823452,0.1,0.01838441815754377,3.9564660808952214e-06,2349,34,True,True,True,True,True
273569625,random,1.3589977702484035,1327.3094007172201,0.8,0.0,-1.1173262026123033e-05,9717,19,False,True,True,True,False
273569625,random,2.291614719127674,1327.232796109064,0.2,0.0,-1.5395598298278004e-05,1406,10,False,True,True,True,False
273569625,random,2.927862113663138,1327.9711732848361,0.1,0.0,-5.660676965914512e-05,589,9,False,True,True,True,False
273569625,random,2.8233042258672048,1329.369124281816,0.05,0.02972929350876722,1.5239730965795042e-05,265,9,True,True,True,True,True
273569625,random,0.9677424532828998,1326.8988535255503,0.8,0.0,-1.6016366635438687e-07,13636,27,False,True,True,True,False
273569625,random,4.562409749127153,1330.82177203645,0.8,3.18679683272539,5.294934085520247e-05,2482,6,True,True,True,True,True
273569625,random,3.0016116949032368,1326.8345484279866,0.4,0.4430431510628553,2.0177422292540336e-05,2184,8,True,True,True,True,True
273569625,random,6.525433348795806,1330.236897574465,0.1,0.0,-8.94622573940472e-05,287,4,False,True,True,True,False
273569625,random,0.5611382880055416,1326.9316614963125,0.1,2.707662443551441,4.532425269584561e-05,2934,43,True,True,True,True,True
273569625,random,3.452413587781744,1327.7184371509989,0.4,0.0,-9.914844825905949e-05,2006,8,False,True,True,True,False
273569625,random,9.856969970074047,1333.3505158774608,0.2,0.23365746040668964,4.0800649594355204e-05,287,2,True,True,True,True,True
273569625,random,2.2243197998807025,1328.3906523601038,0.8,0.0,-2.380412003618181e-05,5497,12,False,True,True,True,False
273569625,random,1.6318908490407473,1327.257479342778,0.8,0.0,-2.866947682659525e-06,8191,16,False,True,True,True,False
273569625,random,2.1917249012781506,1327.8812535703591,0.1,0.0,-6.042902180116774e-05,696,10,False,True,True,True,False
273652136,random,2.344768407604923,1328.1465080282708,0.2,4.256399357305494,5.195847141374915e-05,1454,11,True,True,True,True,True
273652136,random,3.4254743364224125,1328.3494550323198,0.2,1.053120245367785,3.577861828780138e-05,766,6,True,True,True,True,True
273652136,random,2.619735154025755,1328.2516885553582,0.8,0.0,-1.5038347415802563e-05,4789,10,False,True,True,True,False
273652136,random,1.7141855325562145,1327.8522420326287,0.1,0.0,-7.598668459063016e-06,1032,15,False,True,True,True,False
273652136,random,1.2947145199599415,1327.8110653675994,0.05,0.0,-3.6477999234548115e-05,629,18,False,True,True,True,False
273652136,random,1.6155780007418683,1327.5551922348327,0.8,0.0,-1.4360584189796565e-05,8023,16,False,True,True,True,False
273652136,random,1.0514237209829995,1326.6661823334289,0.05,0.03666106434802396,6.453029239075532e-06,825,24,True,True,True,True,True
273652136,random,3.6287116875256915,1330.1687607985268,0.4,0.0,-3.131962043089553e-05,1802,8,False,True,True,True,False
273652136,random,9.581232994141574,1332.4789128061577,0.4,0.0,-3.663963385809976e-05,835,3,False,True,True,True,False
273652136,random,1.1458262613172228,1326.9540363887404,0.2,0.0,-1.155718746366709e-05,2837,22,False,True,True,True,False
273652136,random,3.346632057740182,1329.1219920659382,0.1,1.2221878378834938,5.516250969986093e-05,374,6,True,True,True,True,True
273652136,random,3.3803573395065425,1328.010462306104,0.8,0.0605370441848054,4.456725097381285e-06,4107,8,True,False,True,False,False
273652136,random,1.5143838253412047,1327.2792194971012,0.05,0.0,-5.9048347573174595e-05,553,16,False,True,True,True,False
273652136,random,12.382922917849452,1326.7054582767864,0.2,0.0,-8.71688553764433e-05,285,2,False,True,True,True,False
273652136,random,0.5053415074812057,1326.5958727343332,0.2,0.0,-7.210139295554748e-06,6606,49,False,True,True,True,False
273652136,random,3.7548555996050026,1329.0979573015175,0.1,0.0,-6.428595229237694e-05,492,7,False,True,True,True,False
273652136,random,3.6774879917614838,1327.2282659556554,0.4,0.0,-2.180996643813802e-05,1875,7,False,False,True,False,False
273652136,random,4.613895670758689,1329.8220606262264,0.05,0.0979664891614858,2.8635473213854674e-05,112,4,True,True,True,True,True
273652136,random,3.183481977370042,1329.3139861961715,0.8,0.0,-3.3239682919535576e-05,3572,8,False,True,True,True,False
273652136,random,4.517591745134914,1327.6785690112063,0.2,0.11610901981425666,1.1307557130065566e-05,857,6,True,False,True,False,False
273699230,random,2.0250813724360985,1328.1701059364264,0.8,4.131212315804948,6.993673624159966e-05,6327,12,True,False,True,False,False
273699230,random,1.0691803026170912,1326.8565784372759,0.05,3.6352465303011217,0.0001272582897713308,765,23,True,False,True,False,False
273699230,random,1.2743414507800355,1327.6901723131984,0.1,1.000739680639651,5.2769516208058174e-05,1251,19,True,True,True,True,True
273699230,random,0.6455531261041609,1327.160438463265,0.05,6.197304976870582,0.00012834682901596763,1249,37,True,True,True,True,True
273699230,random,11.890265515451693,1326.988665085299,0.05,4.777063197496155,0.00048016559935669867,72,2,True,True,True,True,True
273699230,random,2.3839469561248405,1328.721544443572,0.4,0.0,-0.0003343769475103844,2827,10,False,False,False,False,False
273699230,random,3.678430503463262,1329.554304085017,0.8,0.0,-6.02792459091515e-05,3683,7,False,False,True,False,False
273699230,random,0.8106489131235474,1327.292975466667,0.8,1.52098943879345,4.561624232419807e-05,16269,32,True,True,True,True,True
273699230,random,11.815624882912036,1335.505599475262,0.2,0.0,-0.0011380684774729322,273,2,False,False,True,False,False
273699230,random,2.888127420970552,1328.0115131319928,0.1,0.0,-8.86861553304053e-05,533,8,False,False,True,False,False
273699230,random,0.5436661788758325,1326.678525946429,0.1,0.29752481875457826,1.920443749560265e-05,3110,45,True,True,True,True,True
273699230,random,1.510018461688849,1327.4497706606878,0.4,0.0,-0.00020944817219845658,4416,17,False,True,True,True,False
273699230,random,3.623248290766693,1329.2761220845555,0.8,0.2883225273876142,1.8584333840241313e-05,3908,7,True,True,False,False,False
273699230,random,0.5730914206539198,1326.7567474650623,0.8,0.0,-3.3482211486451456e-06,16489,44,False,False,True,False,False
273699230,random,0.8147670791651714,1326.6109669160694,0.8,4.1031678587417035,5.644806742478077e-05,16193,32,True,False,True,False,False
273699230,random,5.126008350338524,1330.3329217707096,0.05,0.665641795772239,0.00011515664683299081,172,5,True,True,True,True,True
273699230,random,1.1565960228097354,1326.6586640578128,0.4,0.7241225763732931,3.1540514210336616e-05,5681,22,True,False,True,False,False
273699230,random,3.991654782730819,1330.352717533946,0.4,0.47484883126888194,3.0690981448858266e-05,1711,7,True,False,True,False,False
273699230,random,0.5107097329249224,1326.6288253417767,0.2,3.2949006069989464,6.45612997766453e-05,6492,48,True,True,True,True,True
273699230,random,1.5216060432217886,1327.3451947226567,0.2,0.0,-0.00017533693356797518,2159,16,False,True,True,True,False
273734245,random,4.767269266583789,1328.1801330330527,0.8,0.0,-1.6956419986668265e-08,2995,6,False,True,True,True,False
273734245,random,3.331037973412259,1329.3590082536964,0.05,3.832899608970982,6.427148191068256e-05,213,6,True,True,True,True,True
273734245,random,10.850770293455184,1334.0057242922874,0.1,0.0,-1.3027061311895779e-05,144,2,False,True,True,True,False
273734245,random,0.8251604122582468,1326.8897104192222,0.2,0.0,-6.9629545991475195e-06,4040,30,False,True,True,True,False
273734245,random,6.9818233985675064,1330.0439968966155,0.05,1.083440807252045,4.20533721842745e-05,141,4,True,True,True,True,True
273734245,random,1.1175392305002545,1326.8230315117928,0.05,0.8451356875222318,1.654995867613687e-05,707,20,True,True,True,True,True
273734245,random,2.140478938793689,1327.862311503351,0.05,0.0,-2.835292069128037e-06,346,11,False,True,True,True,False
273734245,random,8.745074051181051,1333.6019378633137,0.2,0.27491326469888494,1.2176328273275804e-05,430,3,True,True,True,True,True
273734245,random,3.3074512918659438,1327.554098854633,0.05,0.0,-2.6492633457976235e-05,276,8,False,True,True,True,False
273734245,random,6.301164344376386,1331.2763771809748,0.4,1.2438327648678067,1.5700715067764592e-05,1142,4,True,True,True,True,True
273734245,random,12.412370927392308,1328.215769351724,0.2,1.5689945860552255,3.549930208637965e-05,287,2,True,True,True,True,True
273734245,random,2.2140324338907122,1327.5279365112503,0.1,0.0,-4.325908657069366e-05,764,11,False,True,True,True,False
273734245,random,6.0169824684991315,1331.924930152708,0.8,0.0,-1.4573457037090732e-06,2269,4,False,True,True,True,False
273734245,random,0.5313580735307952,1326.706303688144,0.2,0.0,-4.95945537636613e-06,6293,46,False,True,True,True,False
273734245,random,2.0405150234010137,1327.64878867067,0.05,0.041383980037452674,4.957147448374866e-06,388,11,True,True,True,True,True
273734245,random,0.5947427036150307,1326.5609680533362,0.4,0.0,-1.368325720378899e-05,11047,42,False,True,True,True,False
273734245,random,0.8701549934091979,1326.9196586778335,0.4,0.0,-5.122996693611627e-07,7698,28,False,True,True,True,False
273734245,random,1.8486256247229156,1326.835763470447,0.2,0.0,-9.593040137154596e-06,1896,14,False,True,True,True,False
273734245,random,7.531747940470208,1327.3464469228322,0.4,0.0,-3.247555715784317e-06,1138,4,False,True,True,True,False
273734245,random,4.806649497412235,1331.3167858190748,0.05,0.13996552722652678,1.3423399098378225e-05,178,5,True,True,True,True,True
271724675,random,0.5624252817663941,1326.8575447247974,0.2,0.0,-1.525280675124539e-05,14604,106,False,True,True,True,False
271724675,random,26.98487482076418,1340.4671335400137,0.8,0.0,-0.0001778801562068036,648,2,False,False,True,False,False
271724675,random,1.4564222959166209,1327.3559251494594,0.1,0.0,-7.951345015267052e-06,2685,39,False,False,True,False,False
271724675,random,16.336388830340084,1329.9600425098063,0.2,0.6409897262447357,2.726279511709832e-05,566,4,True,False,True,False,False
271724675,random,1.755973961946274,1327.3493575004663,0.8,0.0,-5.7404647826385255e-06,18847,37,False,True,True,True,False
271724675,random,9.854801379069503,1334.234300286424,0.4,0.05141468432503001,4.908339787792811e-06,1404,5,True,False,True,False,False
271724675,random,6.063883834742487,1329.3829050341744,0.2,0.0,-8.645375993646694e-05,1392,10,False,True,True,True,False
271724675,random,1.3654479876816685,1326.6454287068648,0.05,0.0,-5.60111677744131e-06,1518,43,False,True,True,True,False
271724675,random,3.1396737032568067,1327.5315402825206,0.05,0.0,-4.690232789773287e-05,659,19,False,True,True,True,False
271724675,random,21.79425342754716,1327.0558264206763,0.8,72.39603251636133,0.00015905714486812457,1852,4,True,True,True,True,True
271724675,random,1.8509095959571469,1326.9620616374818,0.4,0.0,-1.4664069655977128e-05,9124,33,False,False,True,False,False
271724675,random,20.04718184250692,1334.4267646718272,0.4,0.1885102861210712,1.4695250664542451e-05,576,2,True,True,True,True,True
271724675,random,16.9017553793917,1333.6747905133234,0.4,0.03015941685972309,4.784734611781396e-06,864,3,True,True,True,True,True
271724675,random,7.7823315212734,1327.9004378723373,0.8,0.0,-2.482105974077706e-05,4794,9,False,True,True,True,False
271724675,random,9.499297689818832,1329.1531705414498,0.2,0.0,-7.142857143805685e-05,561,5,False,True,True,True,False
271724675,random,7.62408349933423,1327.2907926558673,0.05,2.5006580023408924,7.115745994965933e-05,323,9,True,True,True,True,True
271724675,random,8.956166984860387,1328.70012027402,0.4,0.0,-2.7800300882483233e-05,2255,8,False,False,True,False,False
271724675,random,26.35551992008387,1332.458734486356,0.05,0.0,-5.638886057618707e-05,64,2,False,True,True,True,False
271724675,random,16.61850344050821,1338.5743035342746,0.2,0.0,-0.00020275925087378597,332,4,False,True,True,True,False
271724675,random,12.592292812742471,1334.540377526913,0.8,7.342307222696934,4.607957325653214e-05,2257,5,True,True,True,True,True
273555466,random,0.559239098366261,1326.8636474758027,0.05,0.20940933474310935,1.7120626334048206e-05,1456,42,True,True,True,True,True
